species,decimalLatitude,decimalLongitude,eventDate,day,month,year
Lamproderma aeneum,45.62,6.39,1993-05-04T00:00:00,4,5,1993
Lamproderma aeneum,46,6.92,1993-05-03T00:00:00,3,5,1993
Lamproderma aeneum,45.47,6.57,1992-05-15T00:00:00,15,5,1992
Lamproderma aeneum,45.63,6.47,1992-05-12T00:00:00,12,5,1992
Lamproderma splendens,45.63,6.47,1992-05-12T00:00:00,12,5,1992
Lamproderma aeneum,45.61,6.4,1992-05-19T00:00:00,19,5,1992
Lamproderma splendens,45.63,6.47,1992-05-12T00:00:00,12,5,1992
Lamproderma aeneum,45.63,6.47,1992-05-12T00:00:00,12,5,1992
Lamproderma aeneum,45.56,6.51,1992-04-20T00:00:00,20,4,1992
Lamproderma aeneum,45.62,6.4,1992-05-05T00:00:00,5,5,1992
Lamproderma aeneum,45.63,6.48,1992-05-12T00:00:00,12,5,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.61,6.41,1992-04-10T00:00:00,10,4,1992
Lamproderma aeneum,45.43,6.61,1992-04-14T00:00:00,14,4,1992
Lamproderma aeneum,45.62,6.4,1992-05-01T00:00:00,1,5,1992
Lamproderma aeneum,45.63,6.48,1991-06-02T00:00:00,2,6,1991
Lamproderma splendens,45.57,6.83,1992-06-29T00:00:00,29,6,1992
Lamproderma aeneum,45.63,6.47,1991-04-29T00:00:00,29,4,1991
Lamproderma aeneum,45.48,6.41,1988-05-01T00:00:00,1,5,1988
Lamproderma aeneum,45.48,6.41,1988-05-01T00:00:00,1,5,1988
Lamproderma aeneum,45.63,6.48,1991-05-26T00:00:00,26,5,1991
Lamproderma splendens,45.48,6.4,1991-06-26T00:00:00,26,6,1991
Lamproderma aeneum,45.63,6.48,1991-06-12T00:00:00,12,6,1991
Lamproderma splendens,45.57,6.82,1991-06-30T00:00:00,30,6,1991
Lamproderma aeneum,45.63,6.48,1991-05-26T00:00:00,26,5,1991
Lamproderma splendens,45.65,6.58,1991-05-29T00:00:00,29,5,1991
Lamproderma splendens,45.65,6.58,1991-05-29T00:00:00,29,5,1991
Lamproderma aeneum,45.63,6.47,1991-05-31T00:00:00,31,5,1991
Lamproderma splendens,45.64,6.4,1991-05-23T00:00:00,23,5,1991
Lamproderma splendens,45.63,6.48,1991-05-23T00:00:00,23,5,1991
Lamproderma aeneum,45.59,6.41,1991-05-19T00:00:00,19,5,1991
Lamproderma aeneum,45.58,6.41,1991-05-19T00:00:00,19,5,1991
Lamproderma splendens,45.63,6.48,1991-05-14T00:00:00,14,5,1991
Lamproderma aeneum,45.61,6.4,1991-05-15T00:00:00,15,5,1991
Lamproderma splendens,45.09,5.85,1997-04-17T00:00:00,17,4,1997
Lamproderma aeneum,45.09,5.85,1997-04-03T00:00:00,3,4,1997
Lamproderma aeneum,45.09,5.85,1997-03-28T00:00:00,28,3,1997
Lamproderma splendens,45.69,6.68,1997-06-11T00:00:00,11,6,1997
Lamproderma aeneum,45.68,6.46,1997-06-02T00:00:00,2,6,1997
Lamproderma aeneum,45.45,6.98,1997-05-19T00:00:00,19,5,1997
Lamproderma aeneum,45.53,6.45,1997-04-15T00:00:00,15,4,1997
Lamproderma splendens,46.01,8.81,1996-06-01T00:00:00,1,6,1996
Lamproderma splendens,35.36,133.88,1995-05-04T00:00:00,4,5,1995
Lamproderma splendens,67.61,33.68,1994-07-26T00:00:00,26,7,1994
Lamproderma aeneum,48.92,13.43,1995-05-06T00:00:00,6,5,1995
Lamproderma aeneum,45.09,5.85,1997-04-17T00:00:00,17,4,1997
Lamproderma aeneum,48.92,13.43,1995-05-06T00:00:00,6,5,1995
Lamproderma aeneum,48.92,13.43,1995-05-06T00:00:00,6,5,1995
Lamproderma aeneum,48.92,13.43,1995-05-06T00:00:00,6,5,1995
Lamproderma aeneum,48.92,13.43,1995-05-06T00:00:00,6,5,1995
Lamproderma aeneum,45.61,6.4,1995-05-29T00:00:00,29,5,1995
Lamproderma arcyrioides,45.58,6.44,1994-12-03T00:00:00,3,12,1994
Lamproderma arcyrioides,45.71,5.68,1994-11-23T00:00:00,23,11,1994
Lamproderma aeneum,45.61,6.4,1995-05-29T00:00:00,29,5,1995
Lamproderma aeneum,35.43,136.73,1994-05-04T00:00:00,4,5,1994
Lamproderma splendens,35.43,136.73,1994-05-04T00:00:00,4,5,1994
Lamproderma splendens,35.36,133.53,1994-05-22T00:00:00,22,5,1994
Lamproderma splendens,35.43,136.73,1994-05-04T00:00:00,4,5,1994
Lamproderma arcyrioides,46.95,4.22,1994-01-01T00:00:00,,1,1994
Lamproderma splendens,37.75,140.47,1994-05-13T00:00:00,13,5,1994
Lamproderma arcyrioides,51.42,5.56,1993-03-05T00:00:00,5,3,1993
Lamproderma arcyrioides,33.71,133.89,1993-10-22T00:00:00,22,10,1993
Lamproderma arcyrioides,46.95,4.22,1993-11-24T00:00:00,24,11,1993
Lamproderma arcyrioides,46.96,4.14,1993-11-02T00:00:00,2,11,1993
Lamproderma splendens,35.95,137.26,1994-05-03T00:00:00,3,5,1994
Lamproderma aeneum,48.86,13.67,1992-05-09T00:00:00,9,5,1992
Lamproderma splendens,47.81,13.75,1992-05-28T00:00:00,28,5,1992
Lamproderma splendens,47.71,13.48,1992-05-23T00:00:00,23,5,1992
Lamproderma splendens,47.71,13.48,1992-05-23T00:00:00,23,5,1992
Lamproderma splendens,47.71,13.48,1992-05-23T00:00:00,23,5,1992
Lamproderma splendens,35.95,137.26,1994-05-03T00:00:00,3,5,1994
Lamproderma arcyrioides,46.34,6.52,1991-11-08T00:00:00,8,11,1991
Lamproderma aeneum,45.23,6.07,1991-05-29T00:00:00,29,5,1991
Lamproderma splendens,46.26,5.95,1991-05-26T00:00:00,26,5,1991
Lamproderma aeneum,45.68,6.17,1992-06-01T00:00:00,,6,1992
Lamproderma aeneum,45.9,5.76,1987-05-01T00:00:00,1,5,1987
Lamproderma splendens,45.9,5.74,1991-04-01T00:00:00,1,4,1991
Lamproderma aeneum,47.81,13.75,1990-05-19T00:00:00,19,5,1990
Lamproderma splendens,47.81,13.75,1990-05-19T00:00:00,19,5,1990
Lamproderma splendens,47.81,13.75,1990-05-19T00:00:00,19,5,1990
Lamproderma splendens,47.63,13,1985-05-19T00:00:00,19,5,1985
Lamproderma arcyrioides,51.34,12.38,1989-01-08T00:00:00,8,1,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma aeneum,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma splendens,47.81,13.75,1989-06-11T00:00:00,11,6,1989
Lamproderma arcyrioides,46.2,6.14,1990-01-17T00:00:00,17,1,1990
Lamproderma splendens,47.63,13,1985-05-19T00:00:00,19,5,1985
Lamproderma aeneum,47.83,13.95,1989-05-28T00:00:00,28,5,1989
Lamproderma aeneum,47.83,13.95,1989-05-28T00:00:00,28,5,1989
Lamproderma splendens,47.81,13.75,1989-05-25T00:00:00,25,5,1989
Lamproderma splendens,47.81,13.75,1989-05-25T00:00:00,25,5,1989
Lamproderma aeneum,47.81,13.75,1989-05-25T00:00:00,25,5,1989
Lamproderma splendens,47.81,13.75,1989-05-25T00:00:00,25,5,1989
Lamproderma aeneum,45.59,6.41,1989-05-20T00:00:00,20,5,1989
Lamproderma splendens,45.69,6.63,1989-05-17T00:00:00,17,5,1989
Lamproderma aeneum,47.83,13.95,1990-05-24T00:00:00,24,5,1990
Lamproderma arcyrioides,46.2,6.14,1990-11-17T00:00:00,17,11,1990
Lamproderma splendens,45.63,6.48,1989-05-17T00:00:00,17,5,1989
Lamproderma splendens,45.84,6.12,1988-05-07T00:00:00,7,5,1988
Lamproderma splendens,45.84,6.12,1988-05-02T00:00:00,2,5,1988
Lamproderma splendens,47.83,13.95,1988-06-04T00:00:00,4,6,1988
Lamproderma splendens,45.63,6.48,1988-05-24T00:00:00,24,5,1988
Lamproderma splendens,45.69,6.63,1988-05-26T00:00:00,26,5,1988
Lamproderma splendens,45.69,6.63,1988-05-26T00:00:00,26,5,1988
Lamproderma splendens,45.69,6.63,1988-05-26T00:00:00,26,5,1988
Lamproderma splendens,45.69,6.63,1988-05-26T00:00:00,26,5,1988
Lamproderma splendens,45.48,6.4,1988-05-25T00:00:00,25,5,1988
Lamproderma splendens,45.48,6.4,1988-05-25T00:00:00,25,5,1988
Lamproderma aeneum,45.48,6.41,1988-05-01T00:00:00,1,5,1988
Lamproderma aeneum,45.6,6.41,1988-05-08T00:00:00,8,5,1988
Lamproderma aeneum,45.68,6.29,1988-04-19T00:00:00,19,4,1988
Lamproderma splendens,47.81,13.75,1988-05-15T00:00:00,15,5,1988
Lamproderma splendens,47.81,13.75,1988-05-15T00:00:00,15,5,1988
Lamproderma aeneum,45.69,6.63,1988-05-26T00:00:00,26,5,1988
Lamproderma splendens,45.59,6.41,1989-05-20T00:00:00,20,5,1989
Lamproderma aeneum,45.59,6.41,1989-05-20T00:00:00,20,5,1989
Lamproderma splendens,45.59,6.41,1989-05-20T00:00:00,20,5,1989
Lamproderma splendens,45.63,6.48,1989-05-15T00:00:00,15,5,1989
Lamproderma splendens,45.69,6.63,1989-05-17T00:00:00,17,5,1989
Lamproderma splendens,45.59,6.41,1989-05-19T00:00:00,19,5,1989
Lamproderma splendens,45.59,6.41,1989-05-19T00:00:00,19,5,1989
Lamproderma aeneum,45.63,6.48,1989-05-19T00:00:00,19,5,1989
Lamproderma splendens,45.61,6.4,1989-05-24T00:00:00,24,5,1989
Lamproderma splendens,45.61,6.4,1989-05-21T00:00:00,21,5,1989
Lamproderma splendens,45.59,6.41,1989-05-20T00:00:00,20,5,1989
Lamproderma aeneum,45.59,6.41,1989-05-20T00:00:00,20,5,1989
Lamproderma aeneum,45.61,6.4,1989-05-16T00:00:00,16,5,1989
Lamproderma aeneum,45.63,6.48,1988-05-24T00:00:00,24,5,1988
Lamproderma aeneum,45.62,6.39,1988-06-01T00:00:00,1,6,1988
Lamproderma aeneum,45.62,6.42,1988-04-03T00:00:00,3,4,1988
Lamproderma aeneum,45.62,6.42,1988-04-03T00:00:00,3,4,1988
Lamproderma splendens,45.48,6.4,1987-08-08T00:00:00,8,8,1987
Lamproderma aeneum,45.6,6.41,1988-05-08T00:00:00,8,5,1988
Lamproderma aeneum,45.62,6.4,1989-05-06T00:00:00,6,5,1989
Lamproderma aeneum,45.61,6.4,1988-05-22T00:00:00,22,5,1988
Lamproderma splendens,45.63,6.48,1987-05-26T00:00:00,26,5,1987
Lamproderma splendens,45.63,6.48,1987-05-26T00:00:00,26,5,1987
Lamproderma splendens,45.48,6.41,1988-05-12T00:00:00,12,5,1988
Lamproderma aeneum,45.62,6.47,1988-05-13T00:00:00,13,5,1988
Lamproderma aeneum,45.62,6.4,1988-04-28T00:00:00,28,4,1988
Lamproderma aeneum,45.62,6.39,1988-05-23T00:00:00,23,5,1988
Lamproderma aeneum,45.63,6.48,1987-05-26T00:00:00,26,5,1987
Lamproderma aeneum,45.6,6.41,1988-05-08T00:00:00,8,5,1988
Lamproderma aeneum,45.61,6.4,1988-05-22T00:00:00,22,5,1988
Lamproderma aeneum,45.62,6.47,1988-04-25T00:00:00,25,4,1988
Lamproderma aeneum,45.62,6.42,1988-03-22T00:00:00,22,3,1988
Lamproderma aeneum,45.62,6.4,1987-05-12T00:00:00,12,5,1987
Lamproderma splendens,45.62,6.4,1987-05-12T00:00:00,12,5,1987
Lamproderma aeneum,45.62,6.39,1988-05-23T00:00:00,23,5,1988
Lamproderma arcyrioides,51.54,9.53,,,,
Lamproderma aeneum,45.48,6.41,1988-05-12T00:00:00,12,5,1988
Lamproderma aeneum,45.56,6.53,1987-05-09T00:00:00,9,5,1987
Lamproderma aeneum,45.61,6.39,1987-06-03T00:00:00,3,6,1987
Lamproderma splendens,45.63,6.48,1988-06-01T00:00:00,1,6,1988
Lamproderma splendens,45.63,6.48,1987-05-26T00:00:00,26,5,1987
Lamproderma splendens,45.62,6.4,1987-05-12T00:00:00,12,5,1987
Lamproderma aeneum,45.62,6.47,1987-04-22T00:00:00,22,4,1987
